habitat,pressure,scen_time,color,avg_impact
shallow pelagic,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.15087489274505408
shallow pelagic,light pollution,ssp245_current,#B4B45AFF,5.134345149252297e-6
shallow pelagic,light pollution,ssp245_medium-term,#B4B45AFF,7.045981559351429e-6
shallow pelagic,light pollution,ssp245_near-term,#B4B45AFF,6.007573968895335e-6
shallow pelagic,light pollution,ssp585_current,#B4B45AFF,5.197342768001442e-6
shallow pelagic,light pollution,ssp585_medium-term,#B4B45AFF,8.209883692360412e-6
shallow pelagic,light pollution,ssp585_near-term,#B4B45AFF,6.282383179762861e-6
shallow pelagic,nutrient pollution,ssp245_current,#1E4B3CFF,1.4494446654014044e-4
shallow pelagic,nutrient pollution,ssp245_medium-term,#1E4B3CFF,1.7539505552735806e-4
shallow pelagic,nutrient pollution,ssp245_near-term,#1E4B3CFF,1.6626859106259645e-4
shallow pelagic,nutrient pollution,ssp585_current,#1E4B3CFF,1.4517657461960627e-4
shallow pelagic,nutrient pollution,ssp585_medium-term,#1E4B3CFF,1.7098667139388654e-4
shallow pelagic,nutrient pollution,ssp585_near-term,#1E4B3CFF,1.6667415060405596e-4
shallow pelagic,ocean warming,ssp245_current,#B4783CFF,0.10212500177361336
shallow pelagic,ocean warming,ssp245_medium-term,#B4783CFF,0.3589194364998808
shallow pelagic,ocean warming,ssp245_near-term,#B4783CFF,0.18814213059108084
shallow pelagic,ocean warming,ssp585_current,#B4783CFF,0.09971379967464883
shallow pelagic,ocean warming,ssp585_medium-term,#B4783CFF,0.47497840653167056
shallow pelagic,ocean warming,ssp585_near-term,#B4783CFF,0.21627177606242262
shallow pelagic,primary productivity,ssp245_current,#AB84A5FF,0.01096889660255316
shallow pelagic,primary productivity,ssp245_medium-term,#AB84A5FF,0.037383918258396466
shallow pelagic,primary productivity,ssp245_near-term,#AB84A5FF,0.029673384054129535
shallow pelagic,primary productivity,ssp585_current,#AB84A5FF,0.01097266063757645
shallow pelagic,primary productivity,ssp585_medium-term,#AB84A5FF,0.04440736283295002
shallow pelagic,primary productivity,ssp585_near-term,#AB84A5FF,0.03109613855520481
shallow pelagic,reduced oxygen,ssp245_current,#78963CFF,0
shallow pelagic,reduced oxygen,ssp245_medium-term,#78963CFF,0
shallow pelagic,reduced oxygen,ssp245_near-term,#78963CFF,0
shallow pelagic,reduced oxygen,ssp585_current,#78963CFF,0
shallow pelagic,reduced oxygen,ssp585_medium-term,#78963CFF,0
shallow pelagic,reduced oxygen,ssp585_near-term,#78963CFF,0
shallow pelagic,sea level rise,ssp245_current,#D2D2C3FF,0
shallow pelagic,sea level rise,ssp245_medium-term,#D2D2C3FF,0
shallow pelagic,sea level rise,ssp245_near-term,#D2D2C3FF,0
shallow pelagic,sea level rise,ssp585_current,#D2D2C3FF,0
shallow pelagic,sea level rise,ssp585_medium-term,#D2D2C3FF,0
shallow pelagic,sea level rise,ssp585_near-term,#D2D2C3FF,0
shellfish reef,acidification,ssp245_current,#D48F90FF,0.03182757912911592
shellfish reef,acidification,ssp245_medium-term,#D48F90FF,0.053453062022090374
shellfish reef,acidification,ssp245_near-term,#D48F90FF,0.041340149253855096
shellfish reef,acidification,ssp585_current,#D48F90FF,0.03194294936251325
shellfish reef,acidification,ssp585_medium-term,#D48F90FF,0.06620591150679996
shellfish reef,acidification,ssp585_near-term,#D48F90FF,0.04419841818138908
shellfish reef,air heat index,ssp245_current,#D2A54BFF,0
shellfish reef,air heat index,ssp245_medium-term,#D2A54BFF,0
shellfish reef,air heat index,ssp245_near-term,#D2A54BFF,0
shellfish reef,air heat index,ssp585_current,#D2A54BFF,0
shellfish reef,air heat index,ssp585_medium-term,#D2A54BFF,0
shellfish reef,air heat index,ssp585_near-term,#D2A54BFF,0
shellfish reef,coastal disturbance,ssp245_current,#90D8C8FF,0.047734485150377676
shellfish reef,coastal disturbance,ssp245_medium-term,#90D8C8FF,0.048940717517388516
shellfish reef,coastal disturbance,ssp245_near-term,#90D8C8FF,0.04841074756047205
shellfish reef,coastal disturbance,ssp585_current,#90D8C8FF,0.04783993094701406
shellfish reef,coastal disturbance,ssp585_medium-term,#90D8C8FF,0.04979323301707589
shellfish reef,coastal disturbance,ssp585_near-term,#90D8C8FF,0.048775476973434574
shellfish reef,fisheries biomass loss,ssp245_current,#87A5A5FF,0.22299374833968696
shellfish reef,fisheries biomass loss,ssp245_medium-term,#87A5A5FF,0.26262398805797993
shellfish reef,fisheries biomass loss,ssp245_near-term,#87A5A5FF,0.24904509754128004
shellfish reef,fisheries biomass loss,ssp585_current,#87A5A5FF,0.22426930688322042
shellfish reef,fisheries biomass loss,ssp585_medium-term,#87A5A5FF,0.27474123010191026
shellfish reef,fisheries biomass loss,ssp585_near-term,#87A5A5FF,0.25658329307689476
shellfish reef,light pollution,ssp245_current,#B4B45AFF,0.0012864450934798595
shellfish reef,light pollution,ssp245_medium-term,#B4B45AFF,0.001506396045380551
shellfish reef,light pollution,ssp245_near-term,#B4B45AFF,0.0013772873387252116
shellfish reef,light pollution,ssp585_current,#B4B45AFF,0.0012999962801536126
shellfish reef,light pollution,ssp585_medium-term,#B4B45AFF,0.001679127375623908
shellfish reef,light pollution,ssp585_near-term,#B4B45AFF,0.0014375432739235064
shellfish reef,nutrient pollution,ssp245_current,#1E4B3CFF,0.01009155842908027
shellfish reef,nutrient pollution,ssp245_medium-term,#1E4B3CFF,0.010231622068749429
shellfish reef,nutrient pollution,ssp245_near-term,#1E4B3CFF,0.010355629021342596
shellfish reef,nutrient pollution,ssp585_current,#1E4B3CFF,0.010114070996959969
shellfish reef,nutrient pollution,ssp585_medium-term,#1E4B3CFF,0.009750082808897012
shellfish reef,nutrient pollution,ssp585_near-term,#1E4B3CFF,0.010242183245084989
shellfish reef,ocean warming,ssp245_current,#B4783CFF,0.022220634906019214
shellfish reef,ocean warming,ssp245_medium-term,#B4783CFF,0.08188783998006922
shellfish reef,ocean warming,ssp245_near-term,#B4783CFF,0.049618954405578876
shellfish reef,ocean warming,ssp585_current,#B4783CFF,0.022113203153702386
shellfish reef,ocean warming,ssp585_medium-term,#B4783CFF,0.1124271992700049
shellfish reef,ocean warming,ssp585_near-term,#B4783CFF,0.051859406697725166
shellfish reef,primary productivity,ssp245_current,#AB84A5FF,0.0022081498672156556
shellfish reef,primary productivity,ssp245_medium-term,#AB84A5FF,0.03228668169943363
shellfish reef,primary productivity,ssp245_near-term,#AB84A5FF,0.021215310031964186
shellfish reef,primary productivity,ssp585_current,#AB84A5FF,0.002192893526720667
shellfish reef,primary productivity,ssp585_medium-term,#AB84A5FF,0.033964575676468656
shellfish reef,primary productivity,ssp585_near-term,#AB84A5FF,0.022486593411862276
shellfish reef,reduced oxygen,ssp245_current,#78963CFF,0.0029771097482849383
shellfish reef,reduced oxygen,ssp245_medium-term,#78963CFF,0.012328431906355323
shellfish reef,reduced oxygen,ssp245_near-term,#78963CFF,0.006079717831175517
shellfish reef,reduced oxygen,ssp585_current,#78963CFF,0.0029771097482849383
shellfish reef,reduced oxygen,ssp585_medium-term,#78963CFF,0.018949222424810085
shellfish reef,reduced oxygen,ssp585_near-term,#78963CFF,0.007711664400071537
shellfish reef,sea level rise,ssp245_current,#D2D2C3FF,0.008280700281707081
shellfish reef,sea level rise,ssp245_medium-term,#D2D2C3FF,0.018224459376398685
shellfish reef,sea level rise,ssp245_near-term,#D2D2C3FF,0.008280700281707081
shellfish reef,sea level rise,ssp585_current,#D2D2C3FF,0.00953976779489266
shellfish reef,sea level rise,ssp585_medium-term,#D2D2C3FF,0.02766108228833463
shellfish reef,sea level rise,ssp585_near-term,#D2D2C3FF,0.00953976779489266
